nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,11_dist,21222324_dist,222324_dist,31_dist,414243_dist,52_dist,71_dist,8182_dist,9095_dist,119095_dist
121343,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,1/3/2019 4:10,31:00.0,NA,40.919121,-122.398949,No,NA,NA,NA,NA,road surface,NA,NA,5604447,Bulk Upload CSV,not reviewed,not verified,2.01901E+14,NA,2.01901E+14,68,10:00.0,15:00.0,Redding,Trfc Collision-No Inj,0 LAKEHEAD REST AREA OFR,NB JNO LAKEHEAD RA,40.919121,-122.398949,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,"Fatality, result of collision",NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
1:51 PM 9 [22] [Notification] [CHP]-PER TWIN VIEW ETA 15 MIN
1:50 PM 8 [21] A37-056 REQ ETA FROM TWIN VIEW
1:25 PM 7 [19] 1039 TWIN VIEW TOW 530-243-1010 /ENRT
1:24 PM 6 [17] A37-056 ROLL 1 1185 ROT
12:34 PM 5 [8] 1039 CALTRANS
12:33 P",2016,6,SHS_005_S,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,19300,5048,758,3.4,0.511,13,50,62,NA,2,1.1,NA,0.214,0,NA,NA,0,NA,0,6_SHS_005_S,105N05398,P3.4,I-5,NA,Lakehead Rest Area,United States,California,Shasta,96051,Southbound,40.920963,-122.400915,40.9159166,-122.3941586,0.496208239,0.00159201,Dec-23,no median,NA,NA,NA,NA,175,240,242,0,0,485,30,134,242,551,300,242
134748,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,9/15/2019 23:52,03:00.0,NA,40.920214,-121.624756,No,NA,NA,NA,NA,road surface,NA,NA,6606420,Bulk Upload CSV,not reviewed,not verified,2.01909E+14,NA,2.02E+14,195,52:00.0,15:00.0,Redding,Traffic Hazard,Sr299 / 2nd St,IFO 32830 SR 299E,40.920214,-121.624756,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
11:59 PM 3 [6] 1039 SHASCOM
11:53 PM 2 [2] NEG VEH SEEN ITA
11:53 PM 1 [1] 1144 DEER 1125 IN WB LN
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5500,436,180,NA,NA,NA,NA,141,NA,2,9,NA,0.143,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.001314374,Aug-24,no median,intersection,NA,NA,T,30,2015,2583,0,0,1354,95,242,350,1980,1507,1507
147609,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,1/30/2020 7:10,34:00.0,NA,40.921008,-121.624011,No,NA,NA,NA,NA,road shoulder,NA,NA,7167139,Bulk Upload CSV,not reviewed,not verified,2.02001E+14,NA,2.02001E+14,24,10:00.0,15:00.0,Redding,Animal Hazard,3rd St / Sr299,NA,40.921008,-121.624011,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,Unknown fate,NA,1,NA,NA,"Detail Information
7:11 AM 2 [2] POSS VEH TC - UNK IF VEH STILL IN AREA
7:11 AM 1 [1] DEER IN RDWY - IFO SHASTA HEAD START SCHOOL IN BURNEY
Unit Information
7:16 AM 2 Unit Assigned
7:16 AM 1 Unit Enroute
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5500,436,180,NA,NA,NA,NA,141,NA,2,9,NA,0.143,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.001314374,Aug-24,no median,intersection,NA,NA,"t-junction, no break in median",30,2040,2691,0,0,1396,67,175,408,2072,1615,1615
68640,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,5/3/2016 2:05,43:00.0,NA,40.924029,-120.748003,No,NA,NA,NA,NA,NA,NA,NA,1611857,Bulk Upload CSV,not reviewed,not verified,2.01605E+14,NA,2.01605E+14,40,05:00.0,15:00.0,Redding,Trfc Collision-No Inj,4553 Mm139,SAID RESERVOIR,40.924029,-120.748003,x,Mule (or Black tailed) Deer,NA,1,NA,NA,Unknown fate,No injury,1,NA,NA,"Detail Information
11:13 AM 9 [16] 1185 97
10:47 AM 8 [15] 1039 38-8 BURNEY UNIT STILL AT OFC// HE WILL GO AHEAD AND HANDLE
10:42 AM 7 [12] 38-8 REQ ETA FOR BURNEY UNIT
9:17 AM 6 [10] INVOLVED WILL BE WORKING ON 1185 ARRANGEMENTS
9:15 AM 5 [7] DEER NO LO",2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,105,NA,2,54.2,NA,0.198,0,NA,NA,1,SPX16X303130,8.701,6_SHS_139_P,105+09010,P1.11,CA-139,NA,Unnamed Street 1,United States,California,Lassen,96056,Northbound,40.908418,-120.747093,41.0087576,-120.8168258,8.390633589,0.001578002,Nov-23,no median,NA,NA,NA,NA,2250,175,8846,0,0,240,390,30,323,933,150,150
214567,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,6/10/2021 8:17,20:00.0,NA,40.932625,-120.754286,No,NA,NA,NA,NA,NA,NA,NA,9018250,Bulk Upload CSV,not reviewed,not verified,2.02106E+14,NA,2.02106E+14,87,17:00.0,31:00.0,Redding,Trfc Collision-No Inj,4500 Mm139 N Las 45.00,139 AT MM 45,40.932625,-120.754286,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Unknown fate,No injury,1,"Collision, Vehicle not driveable",NA,"Detail Information
4:44 PM 11 [22] [Rotation Request Comment] 1039 SUSANVILLE TOWING 5302578640
4:43 PM 10 [20] 1185 LL INQ'ING WHERE THEY WANT TO BE TOWED TOO
4:40 PM 9 [19] B37-603 FOR INVLVD VEH BO ENGINE ALL TIRES GOOD // OWNERS REQ
4:39 PM 8 [18] B3",2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,228,NA,2,54.2,NA,0.31,0,NA,NA,1,SPX16X303130,8.701,6_SHS_139_P,105+09010,P1.11,CA-139,NA,Unnamed Street 1,United States,California,Lassen,96056,Northbound,40.908418,-120.747093,41.0087576,-120.8168258,8.390633589,0.001567866,Nov-23,no median,NA,NA,cable,one side,2406,313,9377,0,323,967,42,30,525,469,402,402
140320,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",somewhat confident,12/30/2019 15:39,16:00.0,NA,40.932916,-121.612705,No,NA,NA,NA,NA,road surface,NA,NA,7056235,Bulk Upload CSV,not reviewed,not verified,2.01912E+14,NA,2.01912E+14,65,39:00.0,15:00.0,Redding,Trfc Collision-No Inj,38295 SR299,299 E / SPACE # 24,40.932916,-121.612705,x,Mule (or Black tailed) Deer,somewhat confident,1,NA,road surface,Unknown fate,NA,1,Collision,NA,"Detail Information
4:12 PM 3 [14] A37-601 NEIGHBOR 1148 THE INV AND 601 WILL FOLLOW TO FIND THE 1020 OF THE TC
3:45 PM 2 [8] RP THINKS DEER IS STILL IN THE RDWY
3:40 PM 1 [2] ATTEMPTING TO TRANSFER SOMEONE THAT HIT A DEER
Unit Information
3:46 PM 3 Unit",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4100,217,67,NA,NA,NA,NA,82,NA,2,5.8,NA,0.249,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.00162997,Aug-24,no median,NA,NA,NA,NA,524,1950,3227,0,42,2014,30,390,618,2876,2695,2695
216720,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,12/20/2021 2:30,23:00.0,NA,40.938041,-121.606858,No,NA,NA,NA,NA,road shoulder,NA,NA,9890663,Bulk Upload CSV,not reviewed,not verified,2.02112E+14,NA,2.02112E+14,59,30:00.0,54:00.0,Redding,Live or Dead Animal,0 Sr299,EB 299 JWO 4 CORNERS,40.938041,-121.606858,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,Injury,NA,0,NA,NA,"Detail Information
10:34 AM 3 [6] VEH VS DEER
10:32 AM 2 [4] APPEARS HIT BY VEH
10:31 AM 1 [2] CRAWLED OO RDWY
Unit Information
10:37 AM 2 Unit Enroute
10:37 AM 1 Unit Assigned
",2016,6,SHS_299_S,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4100,217,67,NA,NA,NA,NA,89,NA,2,7.6,NA,0.177,0,NA,NA,0,NA,0,6_SHS_299_S,105N07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96013,Westbound,40.9385086,-121.6062304,40.937814,-121.6070076,0.062826822,0.000326944,Dec-23,no median,intersection,NA,NA,"4-way junction, no break in median",218,1471,2687,0,0,1740,60,60,573,3265,3272,2687
70391,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,8/13/2016 6:06,26:00.0,NA,40.938089,-120.759887,No,NA,NA,NA,NA,road surface,NA,NA,2010879,Bulk Upload CSV,not reviewed,not verified,2.01608E+14,NA,2.01608E+14,94,06:00.0,15:00.0,Redding,Traffic Hazard,4750 Mm139,139 MM4750,40.938089,-120.759887,x,Mule (or Black tailed) Deer,NA,1,NA,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
1:10 PM 3 [3] 1039 37-601 // HOLD FOR 37-604
1:07 PM 2 [2] SB LN
1:07 PM 1 [1] DEAD DEER
Unit Information
1:34 PM 2 Unit Assigned
1:34 PM 1 Unit Enroute
",2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,207,NA,2,51.6,NA,0.315,0,NA,NA,1,SPX16X303130,8.701,6_SHS_139_P,105+09010,P1.11,CA-139,NA,Unnamed Street 1,United States,California,Lassen,96056,Northbound,40.908418,-120.747093,41.0087576,-120.8168258,8.390633589,0.001578001,Nov-23,no median,NA,NA,cable,NA,1788,283,9707,0,0,1690,127,30,234,384,272,272
51260,Dead,shugdahl,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/1/2018 6:15,19:00.0,about one week,40.938187,-121.606336,NA,NA,NA,NA,other,road shoulder,NA,S Hugdahl,76248,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3200,217,67,NA,NA,NA,NA,89,NA,2,7.6,NA,0.177,0,NA,NA,0,NA,0,6_SHS_299_P,105P07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96013,Eastbound,40.937814,-121.6070076,40.9385086,-121.6062304,0.062826822,0.000376176,Aug-24,no median,intersection,NA,NA,4-way,201,1443,2658,0,0,1719,60,30,552,3294,3302,2658
74640,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,4/23/2017 14:35,18:00.0,NA,40.959098,-122.732587,No,NA,NA,NA,NA,road surface,NA,NA,3043365,Bulk Upload CSV,not reviewed,not verified,2.01704E+14,NA,2.01704E+14,168,35:00.0,15:00.0,Trinity River,Animal Hazard,5750 Mm3,NB 3 JSO MM 57.50,40.959098,-122.732587,x,Mule (or Black tailed) Deer,NA,1,NA,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
9:36 PM 1 [1] 1144 DEER IN THE MIDDLE OF BOTH LNS
Unit Information
9:49 PM 1 Unit Assigned
",2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,3,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,660,42,65,0.764,1.182,12,66,72,NA,2,54.2,NA,0.101,0,NA,NA,1,SPX16X278985,8.701,6_SHS_003_P,105+20686,P1.11,CA-3,NA,Coffee Creek Rd/Mann Rd,United States,California,Trinity,96091,Northbound,40.953743,-122.737469,41.086252,-122.707007,10.85335056,0.001642668,Jul-24,no median,NA,NA,NA,NA,900,379,677,0,384,323,30,108,696,8710,942,677
144875,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/11/2020 15:33,27:00.0,NA,40.961974,-121.578969,No,NA,NA,NA,NA,NA,NA,NA,8064316,Bulk Upload CSV,not reviewed,not verified,2.0201E+14,NA,2.0201E+14,85,33:00.0,10:00.0,Redding,Trfc Collision-No Inj,Sr299 / Cassel Rd,JEO,40.961974,-121.578969,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Unknown fate,NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
5:27 PM 7 [14] 1039 PERFORMANCE
3:57 PM 6 [11] [Rotation Request Comment] 1039 PERFORMANCE TOW 530-335-2177
3:56 PM 5 [10] 1039 PERFORMANCE TOW
3:56 PM 4 [9] LL 1185
3:40 PM 3 [3] PER PERFORMANCE TOW 
 TRK IN SVL
3:36 PM 2 [2] MT BURNE",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3200,217,67,NA,NA,NA,NA,119,NA,2,2,NA,0.283,0,NA,NA,0,NA,0,6_SHS_299_P,105+08495,P1.11,CA-299,NA,CR-A20/Bridge St/Glenburn Rd,United States,California,Shasta,96028,Eastbound,40.9385086,-121.6062304,41.00121,-121.44664,10.96462567,0.001709893,Aug-24,no median,intersection,NA,NA,NA,124,1650,2320,0,0,2081,60,30,95,2631,2317,2317
193375,Dead,iNaturalist,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,8/5/2022 5:08,34:00.0,NA,40.96263889,-120.7781889,No,NA,NA,NA,NA,NA,NA,27047-gcwarbler,134301953,Bulk Upload CSV,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2023/08/medium_12423.jpg?itok=VziYe9DU,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,193,NA,2,45.3,NA,0.237,0,NA,NA,1,SPX16X303131,8.701,6_SHS_139_P,105+09010,P1.11,CA-139,NA,Unnamed Street 1,United States,California,Lassen,96056,Northbound,40.908418,-120.747093,41.0087576,-120.8168258,8.390633589,0.00159785,Nov-23,no median,NA,NA,cable,NA,706,785,11809,0,42,4801,339,30,162,3230,2155,2155
69231,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,6/3/2016 0:48,58:00.0,NA,40.96466,-122.72681,No,NA,NA,NA,NA,road surface,NA,NA,1733928,Bulk Upload CSV,not reviewed,not verified,2.01606E+14,NA,2.01606E+14,33,48:00.0,15:00.0,Trinity River,Traffic Hazard,5800 Mm3,NA,40.96466,-122.72681,x,Mule (or Black tailed) Deer,NA,1,NA,road surface,Unknown fate,NA,0,NA,NA,"Detail Information
7:48 AM 2 [2] UNK WHICH LANE
7:48 AM 1 [1] DEER PRTL BLOCKING LANE
Unit Information
7:50 AM 2 Unit Assigned
7:50 AM 1 Unit Enroute
",2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,3,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,660,42,65,0.764,1.182,12,66,75,NA,2,25.5,NA,0.08,0,NA,NA,1,SPX16X278986,8.701,6_SHS_003_P,105+20686,P1.11,CA-3,NA,Coffee Creek Rd/Mann Rd,United States,California,Trinity,96091,Northbound,40.953743,-122.737469,41.086252,-122.707007,10.85335056,0.00011868,Jul-24,no median,NA,NA,NA,NA,424,421,524,0,301,470,30,255,319,9178,285,285
207905,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/25/2023 16:07,06:00.0,NA,40.965919,-122.438256,No,NA,NA,NA,NA,road shoulder,NA,NA,12854511,Bulk Upload CSV,not reviewed,not verified,2.02311E+14,NA,2.02E+14,1,07:00.0,41:00.0,Redding,Trfc Collision-No Inj,0 I5 S,SB,40.965919,-122.438256,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,"Fatality, result of collision",NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
1:07 AM 21 [41] [Appended
 01:09:25] [1] RP CB ADVS THEY RECEIVED A TOW WITH AN HOUR ETA
12:58 AM 20 [38] Tow Request Cancelled: 717216
12:16 AM 19 [33] PER YK CC - XFERED MOTHER TO BLACK BUTTE TOW TO GET THEM STARTED [Shared]
12:12 AM",2016,6,SHS_005_S,5,NA,0,0,1,2,99999,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,19200,4340,538,NA,NA,NA,NA,48,NA,2,1.7,NA,0.12,0,NA,NA,0,NA,0,6_SHS_005_S,105-05399,P1.3,I-5,NA,Dog Creek Rd/Exit 707,United States,California,Shasta,96051,Southbound,40.9752472,-122.4328968,40.9422052,-122.4358526,2.634706246,0.001580779,Jul-24,concrete,NA,NA,NA,NA,457,228,180,0,0,510,342,30,42,6718,162,162
211177,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/5/2018 10:38,03:00.0,NA,40.969548,-121.56986,No,NA,NA,NA,NA,NA,NA,NA,5370980,Bulk Upload CSV,not reviewed,not verified,2.01811E+14,NA,2.01811E+14,140,38:00.0,15:00.0,Redding,Trfc Collision-No Inj,8300 MM299,EB 10 MILES JEO 4 COURNER,40.969548,-121.56986,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Unknown fate,NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
7:30 PM 8 [19] [Notification] [CHP]-3A ADV'D PERFORMANCE IS NOW ENRT // ETA 10 MIN
7:22 PM 7 [18] 1039 PERFORMANCE WITH UPDATED 1020 // ADV'D THEY HAVENT GOT THE CALL FROM 3A YET BUT TOOK DOWN ALL THE INFO
7:19 PM 6 [17] B37-602 INFO F",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3200,217,67,NA,NA,NA,NA,76,NA,2,0,NA,0.083,0,NA,NA,0,NA,0,6_SHS_299_P,105+08495,P1.11,CA-299,NA,CR-A20/Bridge St/Glenburn Rd,United States,California,Shasta,96028,Eastbound,40.9385086,-121.6062304,41.00121,-121.44664,10.96462567,0.001712955,Aug-24,no median,pull-out,NA,NA,NA,792,1282,1302,0,0,1173,30,60,351,1489,1298,1298
144768,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",somewhat confident,9/30/2020 19:56,27:00.0,NA,40.974563,-121.62083,No,NA,NA,NA,NA,NA,NA,NA,8041288,Bulk Upload CSV,not reviewed,not verified,2.02009E+14,NA,2.02E+14,129,56:00.0,10:00.0,Redding,Trfc Collision-No Inj,24478-24549 Sr89,NB 3 MI N/O 299,40.974563,-121.62083,x,Mule (or Black tailed) Deer,somewhat confident,1,NA,NA,"Fatality, result of collision",No injury,1,"Collision, Vehicle not driveable",NA,"Detail Information
12:10 AM 12 [40] [Rotation Request Comment] 1039 BLACK BUTTE 530-938-1110 WILL BE ENRT
12:03 AM 11 [38] 37-602 START A TOW OO WHATEVER THE NEAREST OR CLOSEST AREA IS
12:01 AM 10 [35] B37-602 THE PRTY JUST WANTS TO GET HOME // HE IS REQ",2016,6,SHS_089_S,89,NA,10,4,3,2,99999,1,0,1,0,3,3,1,2,9,0,12,2,4,3,A,0,0,0,65,0,NA,0,1425,146,176,1.434,1.729,14,62,87,NA,2,0.2,NA,0.122,0,NA,NA,1,SPX16X295490,1.707,6_SHS_089_S,105-07524,P1.11,CA-89,NA,CA-299,United States,California,Shasta,96013,Southbound,41.016472,-121.634455,40.9385296,-121.6068244,6.787937582,0.00148903,Aug-24,no median,NA,NA,NA,NA,480,1651,1907,0,30,1452,30,182,283,1848,1852,1852
203523,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,5/17/2023 14:44,56:00.0,NA,40.980649,-122.714929,No,NA,NA,NA,NA,road surface,NA,NA,12045909,Bulk Upload CSV,not reviewed,not verified,2.02305E+14,NA,2.02305E+14,160,44:00.0,07:00.0,Trinity River,Animal Hazard,Sr3 / Norwegian Ranch Rd,NB JSO,40.980649,-122.714929,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
9:45 PM 2 [2] PASSING FIRE ENGINE IS THE RP TO TRI SO 
 NFI
9:44 PM 1 [1] 1144 DEER IN THE LANE
Unit Information
9:46 PM 2 Unit Enroute
9:46 PM 1 Unit Assigned
",2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,520,11,27,0.36,0.883,17,50,77,NA,2,39,NA,0.094,0,NA,NA,1,SPX16X278989,8.701,6_SHS_003_P,105+20686,P1.11,CA-3,NA,Coffee Creek Rd/Mann Rd,United States,California,Trinity,96091,Northbound,40.953743,-122.737469,41.086252,-122.707007,10.85335056,0.001613412,Jul-24,no median,intersection,NA,NA,"t-junction, no break in median",228,277,595,0,0,295,30,30,418,10338,351,351
130756,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,7/3/2019 20:45,53:00.0,NA,40.983087,-121.541293,No,NA,NA,NA,NA,NA,NA,NA,6291883,Bulk Upload CSV,not reviewed,not verified,2.01907E+14,NA,2.02E+14,158,45:00.0,00:00.0,Redding,Trfc Collision-No Inj,38164-38275 Sr299,WB BTWN BURNEY AND PIT ONE,40.983087,-121.541293,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,"Fatality, result of dispatch",NA,1,"Collision, Vehicle driveable",NA,"Detail Information
8:47 PM 5 [8] RP STATED THE DEER WAS BADLY INJ SO HE DISPATCHED IT WITH HIS KNIFE
8:46 PM 4 [5] RP ADVISED THAT THE DEER IS NEG 1125
8:45 PM 3 [4] RPS VEH IS DRIVEABLE
8:45 PM 2 [3] DEER IS 1144
8:45 PM 1 [2] RP VS DEER
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3200,217,67,NA,NA,NA,NA,92,NA,2,1.2,NA,0.401,0,NA,NA,0,NA,0,6_SHS_299_P,105+08495,P1.11,CA-299,NA,CR-A20/Bridge St/Glenburn Rd,United States,California,Shasta,96028,Eastbound,40.9385086,-121.6062304,41.00121,-121.44664,10.96462567,0.001714399,Aug-24,no median,NA,NA,cable,NA,323,0,424,0,0,626,150,30,573,1124,124,124
