"nid","condition","username","animal","animal_sig","scientific","animal_wri","animal_cat","animal_gro","confidence","observatio","created_da","time_since","latitude","longitude","salvage","road_type","roadside_f","speed_limi","travel_fre","carcass_po","incorrect_","observer","CROSv1_NID","input_meth","review_sta","verificati","verifica_1","Image","chips_Code","chips_Numb","chips_Date","chips_Crea","chips_Area","chips_Type","chips_Stre","chips_Loca","chips_Lati","chips_Long","chips_Mark","chips_Anim","chips_Conf","chips_Nu_1","chips_Age","chips_Casc","chips_An_1","chips_Driv","chips_Nu_2","chips_Attr","chips_Note","chips_Deta","ROUTE_NUMB","AADT","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes"
28441,"Dead","cdillingham","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-04-13 10:45:00,"2015/04/20 21:08:00.000","definitely less than 6 hours",39.958978,-120.953989,NA,"state / rural highway",NA,"55 mph","weekly",NA,NA,"Colin Dillingham",46246,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
50464,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-06-22 05:15:00,"2018/06/24 23:13:00.000","definitely less than 24 hours",39.960394,-120.95239,NA,NA,NA,NA,"daily",NA,NA,"David Hamilton",74607,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
30725,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-11-30 04:45:00,"2015/12/03 08:09:00.000","definitely less than 3 hours",39.961998,-120.949498,NA,NA,NA,NA,"daily",NA,NA,"David Hamilton",50102,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59101,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-11-21 02:45:00,"2017/11/21 04:05:00.000","definitely less than 24 hours",39.963245,-120.947392,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72700,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010492.JPG?itok=R0kG-67_",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58911,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-10 06:15:00,"2017/10/10 06:29:00.000","definitely less than 24 hours",39.963668,-120.946512,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72021,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010385.JPG?itok=S4Ov88f6",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
48980,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-20 07:15:00,"2017/09/20 07:13:00.000","definitely less than 24 hours",39.96474,-120.944739,NA,NA,NA,NA,NA,NA,NA,"David Hamilton",71730,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
84359,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-10-14 09:30:00,"2020/10/14 10:27:00.000","definitely less than 3 hours",39.9662180093,-120.942573501,"No","state / rural highway","w-beam guardrail","55 mph","several times per month","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2020/10/P1000646.JPG?itok=IBRUNgIp",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58904,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-07 09:00:00,"2017/10/07 08:28:00.000","definitely less than 24 hours",39.96625,-120.942478,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",71995,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010374.JPG?itok=VK8JuIe3",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
80880,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-03-19 11:45:00,"2020/03/20 09:54:00.000","definitely less than 6 hours",39.9665792989,-120.942260519,"No","state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
58889,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-01 02:00:00,"2017/10/01 01:56:00.000","definitely less than 6 hours",39.967023,-120.941749,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",71911,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010364.JPG?itok=Gbw6KypF",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
62646,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-01-25 09:30:00,"2020/01/25 20:28:00.000","definitely less than 3 hours",39.9674015726,-120.941538134,"No","state / rural highway",NA,"55 mph","several times per week","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
59103,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-11-24 02:45:00,"2017/11/24 03:24:00.000","definitely less than 6 hours",39.969314,-120.939882,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72720,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010500.jpg?itok=18yYrgwB",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58817,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-19 08:30:00,"2017/09/19 07:53:00.000","definitely less than 12 hours",39.96949,-120.939689,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",71720,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010339.JPG?itok=zNmcGdEk",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
59884,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-08-24 02:45:00,"2018/08/24 02:16:00.000","definitely less than 6 hours",39.969637,-120.939498,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",75372,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010735.JPG?itok=jLGQ9J2L",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
58912,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-10 06:15:00,"2017/10/10 06:34:00.000","definitely less than 24 hours",39.969687,-120.93956,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72024,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010383.JPG?itok=FDC9E8-w",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
28068,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-03-24 02:15:00,"2015/03/24 23:15:00.000","definitely less than 24 hours",39.96994,-120.939353,NA,NA,NA,NA,"daily",NA,NA,"David Hamilton",45583,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
59002,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-21 04:00:00,"2017/10/21 03:28:00.000","definitely less than 6 hours",39.970016,-120.939324,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72281,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010426.JPG?itok=nMV7aKxO",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
58902,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-06 06:15:00,"2017/10/06 07:26:00.000","definitely less than 24 hours",39.970279,-120.939388,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",71989,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010371.JPG?itok=AkXLPvq4",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
59181,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-02-01 03:45:00,"2018/02/01 05:44:00.000","definitely less than 6 hours",39.970794,-120.938809,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73279,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010620.JPG?itok=FSFBBYBo",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58998,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-19 01:45:00,"2017/10/19 08:03:00.000","definitely less than 6 hours",39.970888,-120.938766,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72217,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010420.JPG?itok=6JpfeAtX",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58988,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-17 03:00:00,"2017/10/17 02:33:00.000","definitely less than 6 hours",39.971102,-120.938659,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72181,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010407.JPG?itok=rOFgXEZE",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58983,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-15 04:15:00,"2017/10/15 06:23:00.000","definitely less than 24 hours",39.971135,-120.938616,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72157,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010395.JPG?itok=KUiISuvq",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
47459,"Dead","mfwest","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-07 05:45:00,"2016/11/07 08:16:00.000","definitely less than 24 hours",39.971145,-120.938745,NA,"state / rural highway",NA,"55 mph","daily","road shoulder",NA,"Matthew West",68846,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58824,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-23 10:15:00,"2017/09/23 09:50:00.000","definitely less than 12 hours",39.9712,-120.938616,NA,"state / rural highway",NA,"55 mph","weekly","road surface","Correct Species Entered","Gary Rotta",71752,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010347.JPG?itok=-oKKwRQ5",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
47460,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-07 05:45:00,"2016/11/07 08:24:00.000","definitely less than 24 hours",39.971443,-120.938559,NA,NA,NA,NA,"daily",NA,NA,"David Hamilton",68847,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58909,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-09 09:00:00,"2017/10/09 08:41:00.000","definitely less than 24 hours",39.971529,-120.938444,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72012,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010382.JPG?itok=1HxdNkqU",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59158,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-01-01 06:30:00,"2018/01/01 08:04:00.000","definitely less than 6 hours",39.97154,-120.938353,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73125,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010578.JPG?itok=UksoR2gX",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","intersection",NA,NA,"t-junction, no break in median"
30514,"Dead","cdillingham","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-10-15 08:15:00,"2015/11/05 01:47:00.000","definitely less than 24 hours",39.971891,-120.938198,NA,"state / rural highway",NA,"55 mph","daily","center-divide / median","Correct Species Entered","Colin Dillingham",49744,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58751,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-08-11 02:45:00,"2017/08/11 02:22:00.000","definitely less than 6 hours",39.97245,-120.937843,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",71309,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000910.JPG?itok=c3HUSZa5",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58915,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-12 05:30:00,"2017/10/12 05:42:00.000","definitely less than 24 hours",39.972812,-120.937672,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72037,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010386.JPG?itok=pdjNkLgY",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
45650,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-03-16 07:00:00,"2016/03/17 06:07:00.000","definitely less than 6 hours",39.972923,-120.937568,NA,NA,NA,NA,"daily",NA,NA,"David Hamilton",65503,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
49117,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-09 09:00:00,"2017/10/09 08:44:00.000","definitely less than 24 hours",39.973174,-120.937543,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72013,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
59179,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-01-31 03:15:00,"2018/01/31 05:29:00.000","definitely less than 6 hours",39.97349,-120.937393,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73275,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010618.JPG?itok=1WQ8_geB",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
59253,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-05-06 03:30:00,"2018/05/06 03:22:00.000","definitely less than 6 hours",39.97394,-120.937328,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73868,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010695.JPG?itok=gvDuxFuS",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59159,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-01-01 06:30:00,"2018/01/01 08:08:00.000","definitely less than 6 hours",39.974429,-120.937232,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73126,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010580.JPG?itok=Tp_G_m_T",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
58058,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-10-15 07:30:00,"2016/10/15 09:36:00.000","definitely less than 24 hours",39.975015,-120.937285,NA,"state / rural highway",NA,"55 mph","weekly","road surface","Correct Species Entered","Gary Rotta",68580,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000694.JPG?itok=NLuD1z8T",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
58795,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-12 02:15:00,"2017/09/12 01:51:00.000","definitely less than 6 hours",39.975509,-120.937586,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",71605,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010333.JPG?itok=vU18asc9",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59034,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-27 09:15:00,"2017/10/27 08:34:00.000","definitely less than 6 hours",39.975542,-120.93765,NA,"state / rural highway",NA,"55 mph","daily","road surface",NA,"Gary Rotta",72360,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010454.JPG?itok=8A352uND",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","intersection",NA,NA,"t-junction, no break in median"
59196,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-02-21 02:30:00,"2018/02/21 03:44:00.000","definitely less than 6 hours",39.975645,-120.937586,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73353,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010642.JPG?itok=LVZiJ8R3",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","intersection",NA,NA,"t-junction, no break in median"
47899,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2017-03-01 07:15:00,"2017/03/02 03:12:00.000","definitely less than 24 hours",39.978172,-120.939002,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",69660,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59197,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-02-21 02:45:00,"2018/02/21 03:47:00.000","definitely less than 6 hours",39.978605,-120.939345,NA,"state / rural highway",NA,"55 mph","daily","road surface","Correct Species Entered","Gary Rotta",73354,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010643.JPG?itok=dJAhuOq0",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
45744,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-04-04 06:45:00,"2016/04/04 08:16:00.000","definitely less than 24 hours",39.980723,-120.940351,NA,NA,NA,NA,"daily",NA,NA,"David Hamilton",65674,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"cable",NA
58090,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-09 00:15:00,"2016/11/09 08:56:00.000","definitely less than 24 hours",39.981592,-120.941019,NA,"state / rural highway",NA,"55 mph","weekly","road surface","Correct Species Entered","Gary Rotta",68867,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000710.JPG?itok=-6VWhY0I",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","intersection",NA,NA,"t-junction, no break in median"
59160,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-01-01 06:30:00,"2018/01/01 08:13:00.000","definitely less than 12 hours",39.985708,-120.942575,NA,"state / rural highway",NA,"55 mph","weekly","road surface","Correct Species Entered","Gary Rotta",73127,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010581.JPG?itok=VMU8wbyw",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
48162,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-05-13 03:00:00,"2017/05/13 04:57:00.000","definitely less than 6 hours",39.988416,-120.943422,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",70194,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
